"lon","lat","iso3c","type"
-70.1653765931903,-20.4718374231024,"CHL","bivalve"
-70.4817804790128,-23.0956069661097,"CHL","bivalve"
-73.4315349580178,-42.1107239187232,"CHL","bivalve"
-70.9107449948627,-27.1302091019809,"CHL","bivalve"
-70.8496759622656,-27.0910134830462,"CHL","bivalve"
-70.9238185319766,-27.641481177128,"CHL","bivalve"
-72.7616461993535,-42.8899899484512,"CHL","bivalve"
-73.2968890318028,-42.3133388352133,"CHL","bivalve"
-73.5204912888486,-42.5020464919238,"CHL","bivalve"
-70.9081562519763,-27.1346712511851,"CHL","bivalve"
-73.5443478206665,-41.9335860642145,"CHL","bivalve"
-70.8032875612462,-26.9562787389461,"CHL","bivalve"
-70.8579987653808,-27.0820162303904,"CHL","bivalve"
-70.8432835894485,-27.0846846722988,"CHL","bivalve"
-70.85908330018,-27.0803776694449,"CHL","bivalve"
-72.305724677427,-41.4949472024898,"CHL","bivalve"
-72.7339025252925,-41.5662066833006,"CHL","bivalve"
-72.4454178151444,-42.0167103371898,"CHL","bivalve"
-73.5143622680672,-42.4935315105382,"CHL","bivalve"
-73.5570309013328,-42.3968670068047,"CHL","bivalve"
-73.5473562232977,-42.3980897268719,"CHL","bivalve"
-73.4452057171059,-42.3260259813081,"CHL","bivalve"
-73.0920619695936,-41.7909448548118,"CHL","bivalve"
-73.1002050005114,-41.83450837971,"CHL","bivalve"
-70.8050473991258,-26.9556329495198,"CHL","bivalve"
-73.3882152702504,-39.8903770359808,"CHL","bivalve"
-73.3911718878945,-39.8772166918574,"CHL","bivalve"
-73.1942546602969,-39.4417833895109,"CHL","bivalve"
-73.5779092234524,-39.9555835828071,"CHL","bivalve"
-73.3570640347068,-39.8928599279113,"CHL","bivalve"
-73.2134923164996,-39.4475270282513,"CHL","bivalve"
-73.3608329778777,-39.8637535152896,"CHL","bivalve"
-73.3895957555055,-39.8967206180528,"CHL","bivalve"
-73.2051022210929,-39.4496704228096,"CHL","bivalve"
-73.1675558579328,-39.4496980664288,"CHL","bivalve"
-73.1795321571063,-39.4465784025659,"CHL","bivalve"
-73.2003025947477,-39.4406666044256,"CHL","bivalve"
-73.2194604431595,-39.4457980572636,"CHL","bivalve"
-73.2090412521834,-39.4467238788926,"CHL","bivalve"
-72.428951356125,-41.9805055464334,"CHL","bivalve"
-72.5117502464631,-42.0179498767587,"CHL","bivalve"
-72.5099100415375,-42.0142800925321,"CHL","bivalve"
-72.4533978034075,-41.984624670581,"CHL","bivalve"
-72.4688061695479,-42.0842095543752,"CHL","bivalve"
-72.6051637297776,-42.0726035907992,"CHL","bivalve"
-72.512911078503,-42.0216416345348,"CHL","bivalve"
-72.4840310153647,-42.0036084691892,"CHL","bivalve"
-72.4706472719242,-42.0556867640586,"CHL","bivalve"
-72.4635414085568,-41.983362914685,"CHL","bivalve"
-72.4818036751678,-41.9957224731042,"CHL","bivalve"
-72.593347318717,-42.0476604648788,"CHL","bivalve"
-72.4893148441545,-42.0122394041846,"CHL","bivalve"
-72.5173876726209,-42.2812951630709,"CHL","bivalve"
-72.5090513590714,-42.310665370251,"CHL","bivalve"
-72.5251547120969,-42.0302351950976,"CHL","bivalve"
-72.5969598549148,-42.0283251349304,"CHL","bivalve"
-72.5076298493674,-42.3376352474817,"CHL","bivalve"
-72.5893805026198,-42.0599777635096,"CHL","bivalve"
-72.4536349737214,-42.4013527035565,"CHL","bivalve"
-72.4531702677584,-41.9907475144333,"CHL","bivalve"
-72.5085180679684,-42.0708722585764,"CHL","bivalve"
-72.6557508283168,-42.032289117306,"CHL","bivalve"
-72.5230814235724,-42.0576674290799,"CHL","bivalve"
-72.6022041719772,-42.0691930759888,"CHL","bivalve"
-72.4817407409753,-41.9834842074733,"CHL","bivalve"
-72.5037415142628,-42.0024448379764,"CHL","bivalve"
-72.5508013476418,-42.0393153757282,"CHL","bivalve"
-72.5590706926081,-42.0461468400836,"CHL","bivalve"
-72.6044581970732,-42.0656450402412,"CHL","bivalve"
-72.5779819532168,-42.0521930756194,"CHL","bivalve"
-72.4475100160851,-42.0265872480778,"CHL","bivalve"
-72.6086988423158,-42.0709226823963,"CHL","bivalve"
-72.4721436865936,-42.0596054262076,"CHL","bivalve"
-72.6563014076013,-42.0271485928796,"CHL","bivalve"
-72.5649069021425,-42.0491374831242,"CHL","bivalve"
-72.4729464756346,-41.9820042874176,"CHL","bivalve"
-72.5991990707746,-42.0387782190859,"CHL","bivalve"
-72.4727471508796,-41.9840768591211,"CHL","bivalve"
-72.6416860920168,-42.0469722173774,"CHL","bivalve"
-72.5864895178224,-42.0552521973235,"CHL","bivalve"
-72.6358513678404,-42.0499690132747,"CHL","bivalve"
-72.6369917437808,-42.046211432191,"CHL","bivalve"
-72.4864671034267,-42.0082663030989,"CHL","bivalve"
-72.5028583407021,-41.997455549114,"CHL","bivalve"
-72.4782670930928,-41.9869406561181,"CHL","bivalve"
-72.5971064511651,-42.0236862244464,"CHL","bivalve"
-72.4352145429325,-41.9829198512625,"CHL","bivalve"
-72.6315640741276,-42.0413372592947,"CHL","bivalve"
-72.4308380073769,-41.9846425901464,"CHL","bivalve"
-72.4924573993914,-42.0759110561618,"CHL","bivalve"
-72.4980414784747,-41.9913479281611,"CHL","bivalve"
-72.4399946980907,-41.9818047666422,"CHL","bivalve"
-72.5471402654449,-42.0668124908108,"CHL","bivalve"
-72.4636527823104,-42.0354958349152,"CHL","bivalve"
-72.4611315810137,-42.0316145112769,"CHL","bivalve"
-72.4520971297198,-42.1716922419914,"CHL","bivalve"
-72.4814895650294,-42.1327737668101,"CHL","bivalve"
-72.459128414964,-42.0271148973863,"CHL","bivalve"
-72.4400856221253,-41.9853854617264,"CHL","bivalve"
-72.458890124509,-42.0218814640177,"CHL","bivalve"
-72.4339367670444,-42.1633048065542,"CHL","bivalve"
-72.5489847180014,-42.0629444522959,"CHL","bivalve"
-72.434512963975,-41.9788348121472,"CHL","bivalve"
-72.4799826934193,-41.9999067600239,"CHL","bivalve"
-72.4926958481915,-41.9764884514768,"CHL","bivalve"
-72.4823097570161,-42.1232819376279,"CHL","bivalve"
-72.5552972231707,-42.0966833431921,"CHL","bivalve"
-72.484065372538,-41.9734115973705,"CHL","bivalve"
-72.636769429961,-42.0408416672527,"CHL","bivalve"
-72.6173958478488,-42.0441639092192,"CHL","bivalve"
-72.5689871474538,-42.0758157866173,"CHL","bivalve"
-72.5258041592418,-42.0720083383069,"CHL","bivalve"
-72.5282330653818,-42.056479527424,"CHL","bivalve"
-72.5050958496361,-42.0623935198034,"CHL","bivalve"
-72.5094984220929,-42.0599393441228,"CHL","bivalve"
-72.5908370754515,-42.0372859980431,"CHL","bivalve"
-72.5507309390698,-42.1436482054858,"CHL","bivalve"
-72.5110156369606,-42.1695947077972,"CHL","bivalve"
-72.4872725494275,-42.1710055834002,"CHL","bivalve"
-72.4806028897112,-42.1664937177982,"CHL","bivalve"
-72.4615708820306,-42.3338694270571,"CHL","bivalve"
-72.5637608467167,-42.1399527413548,"CHL","bivalve"
-72.4507720213687,-42.044655943162,"CHL","bivalve"
-72.5089181952735,-42.0382822180139,"CHL","bivalve"
-72.5121542489519,-42.0445348270811,"CHL","bivalve"
-72.6079300911832,-42.0517765626323,"CHL","bivalve"
-72.6452416864185,-42.0783185800836,"CHL","bivalve"
-72.6051923482932,-42.0516769526467,"CHL","bivalve"
-72.4547501197333,-42.4467976026365,"CHL","bivalve"
-72.501444564609,-42.0247568841736,"CHL","bivalve"
-72.6129683317622,-42.0568508720516,"CHL","bivalve"
-72.4379445338616,-42.4719413662096,"CHL","bivalve"
-72.615096274439,-42.0513439750034,"CHL","bivalve"
-72.4673925429998,-42.1109073626104,"CHL","bivalve"
-72.4802226200059,-42.0942010015296,"CHL","bivalve"
-72.5242494571271,-42.0623572616421,"CHL","bivalve"
-72.6213603247773,-42.0402657162757,"CHL","bivalve"
-72.5298381888857,-42.0647490316698,"CHL","bivalve"
-72.4869746418408,-42.068786443598,"CHL","bivalve"
-72.6076063367835,-42.0629136930858,"CHL","bivalve"
-72.607499312346,-42.048911308234,"CHL","bivalve"
-72.4231201990812,-42.4140286155804,"CHL","bivalve"
-72.4482329213221,-42.2700209095344,"CHL","bivalve"
-72.5160179291694,-42.01567124791,"CHL","bivalve"
-72.5504945329152,-42.0441300786889,"CHL","bivalve"
-72.4881213337193,-42.0793186941099,"CHL","bivalve"
-72.6327599891342,-42.0459872505965,"CHL","bivalve"
-72.4674407773269,-41.9833653254845,"CHL","bivalve"
-72.4326648640397,-41.9880171420514,"CHL","bivalve"
-72.5601848642518,-42.075393295383,"CHL","bivalve"
-72.5207408993708,-42.0732670853616,"CHL","bivalve"
-72.5545298184877,-42.0768814946859,"CHL","bivalve"
-72.4705040204074,-42.0438567847096,"CHL","bivalve"
-72.4584488731947,-41.997576656437,"CHL","bivalve"
-72.5434021031424,-42.0433239927601,"CHL","bivalve"
-72.5700342016646,-42.0475719161045,"CHL","bivalve"
-72.5438350547122,-42.0746439360697,"CHL","bivalve"
-72.5553080644464,-42.0867789162414,"CHL","bivalve"
-72.5893248154405,-42.0409979662084,"CHL","bivalve"
-72.4542172302328,-42.4424999587674,"CHL","bivalve"
-72.4482059293541,-42.0305983797301,"CHL","bivalve"
-72.5551173710749,-42.0809523702137,"CHL","bivalve"
-72.5934409758752,-42.0333842214542,"CHL","bivalve"
-72.6024985926443,-42.0242450766751,"CHL","bivalve"
-72.4822766743038,-42.0854209303439,"CHL","bivalve"
-73.0787022998984,-41.580289642051,"CHL","bivalve"
-73.4750325579593,-41.8940843346183,"CHL","bivalve"
-72.5907800521019,-42.0114587364425,"CHL","bivalve"
-72.6050848479715,-42.0425598177442,"CHL","bivalve"
-72.6352450425208,-42.0319508559876,"CHL","bivalve"
-72.4957854429266,-41.9733321003288,"CHL","bivalve"
-72.5088569751098,-42.0017973459513,"CHL","bivalve"
-72.4807555726531,-42.1494172034172,"CHL","bivalve"
-72.7186962712195,-41.6082965542477,"CHL","bivalve"
-73.0952666610625,-41.5933680746251,"CHL","bivalve"
-73.0592978822072,-41.6060795302461,"CHL","bivalve"
-73.0207209569329,-41.5644176733627,"CHL","bivalve"
-72.7719336201826,-41.5260042417659,"CHL","bivalve"
-73.0872471628424,-41.5890347091666,"CHL","bivalve"
-72.7704574178619,-41.5405751093488,"CHL","bivalve"
-72.7752142962501,-41.5290257305604,"CHL","bivalve"
-72.7391858630422,-41.5543800436407,"CHL","bivalve"
-73.0638114047385,-41.6353124548933,"CHL","bivalve"
-73.0633889430351,-41.6316177846215,"CHL","bivalve"
-73.0548722208802,-41.6114763693245,"CHL","bivalve"
-73.058247087863,-41.6162430376841,"CHL","bivalve"
-72.7358162147594,-41.5592139037793,"CHL","bivalve"
-73.0370390732237,-41.6482052732757,"CHL","bivalve"
-72.7181119947849,-41.6032838551831,"CHL","bivalve"
-72.7161696251701,-41.5865499845678,"CHL","bivalve"
-73.0771575176581,-41.6048950804293,"CHL","bivalve"
-72.9509924499524,-41.7028334584651,"CHL","bivalve"
-72.720983580734,-41.5907607056323,"CHL","bivalve"
-73.0258820076952,-41.5266666931527,"CHL","bivalve"
-72.9510176871621,-41.7020300341943,"CHL","bivalve"
-72.7275557596918,-41.5749644394002,"CHL","bivalve"
-73.0789263018374,-41.5756946050808,"CHL","bivalve"
-73.0688703538164,-41.6284018967537,"CHL","bivalve"
-72.7495690110486,-41.5645900169159,"CHL","bivalve"
-73.0764103678376,-41.6286682734283,"CHL","bivalve"
-73.0225468856122,-41.5138060015211,"CHL","bivalve"
-73.0690307841158,-41.6081316237094,"CHL","bivalve"
-72.9617184833985,-41.5545903289745,"CHL","bivalve"
-73.0589048030308,-41.6310615960246,"CHL","bivalve"
-73.05402048402,-41.6349218639136,"CHL","bivalve"
-73.0680458602881,-41.632446172461,"CHL","bivalve"
-72.731862153448,-41.5763651901604,"CHL","bivalve"
-73.0483600582797,-41.6074324783523,"CHL","bivalve"
-72.7571495238769,-41.5704373677244,"CHL","bivalve"
-72.8157153459996,-41.5287100439508,"CHL","bivalve"
-73.0448894618359,-41.6436576574083,"CHL","bivalve"
-72.7697898402656,-41.5347982540221,"CHL","bivalve"
-72.7349406876848,-41.5891639721047,"CHL","bivalve"
-72.7179782999608,-41.5933633539866,"CHL","bivalve"
-72.7689286320737,-41.5503704875792,"CHL","bivalve"
-73.0210156208459,-41.583358936197,"CHL","bivalve"
-73.0593029699401,-41.6352860424997,"CHL","bivalve"
-73.9478951903682,-41.8557402822406,"CHL","bivalve"
-73.8624513017866,-41.8388351163105,"CHL","bivalve"
-73.9321095593094,-41.8497993033495,"CHL","bivalve"
-73.983610664222,-41.8627085796958,"CHL","bivalve"
-73.8564080870244,-41.8348034612328,"CHL","bivalve"
-73.4982554581707,-41.9018328308478,"CHL","bivalve"
-73.4916936884113,-41.9080256717849,"CHL","bivalve"
-73.9120686001995,-41.8696564472066,"CHL","bivalve"
-73.492824986795,-41.8512219992422,"CHL","bivalve"
-73.8963517966786,-41.8556594407862,"CHL","bivalve"
-73.9075176575126,-41.8530626361447,"CHL","bivalve"
-73.9681948820062,-41.8467579204075,"CHL","bivalve"
-73.5033376027597,-41.856508578727,"CHL","bivalve"
-73.9370042370782,-41.853152363227,"CHL","bivalve"
-73.497307277563,-41.9065436695739,"CHL","bivalve"
-72.5490252922011,-41.7128915820379,"CHL","bivalve"
-72.3313276297312,-41.6215840278216,"CHL","bivalve"
-72.3317841463891,-41.608530407174,"CHL","bivalve"
-73.7593337718607,-41.8801217431361,"CHL","bivalve"
-73.5070674435178,-41.8992802104466,"CHL","bivalve"
-73.5093636902775,-41.8982065175676,"CHL","bivalve"
-73.4919225395507,-41.9047930562261,"CHL","bivalve"
-73.4994914401169,-41.8832375673831,"CHL","bivalve"
-73.5072584463162,-41.8976286516551,"CHL","bivalve"
-73.5076138052935,-41.8808100007855,"CHL","bivalve"
-73.5025897442154,-41.8586030176761,"CHL","bivalve"
-73.4996934855921,-41.8562170218891,"CHL","bivalve"
-73.7861837312626,-41.8827016023786,"CHL","bivalve"
-73.7575911629241,-41.912225731829,"CHL","bivalve"
-73.9412408695197,-41.8579840011467,"CHL","bivalve"
-73.6286002993632,-41.8199294355222,"CHL","bivalve"
-73.8888043687854,-41.7918910978443,"CHL","bivalve"
-73.8999410971297,-41.7962451525735,"CHL","bivalve"
-73.6205434923531,-41.8245509222001,"CHL","bivalve"
-73.7563981923705,-41.8891325551752,"CHL","bivalve"
-73.9815819839824,-41.8295082134443,"CHL","bivalve"
-73.9399783632024,-41.8657572336102,"CHL","bivalve"
-73.7808250208616,-41.8845601750032,"CHL","bivalve"
-73.9614337354142,-41.8513973806162,"CHL","bivalve"
-73.8799406419503,-41.8008178895104,"CHL","bivalve"
-73.92612633144,-41.8509011547354,"CHL","bivalve"
-73.8982981299125,-41.7949657372495,"CHL","bivalve"
-73.6604448146796,-41.6487701216069,"CHL","bivalve"
-73.9292484557723,-41.8553364603425,"CHL","bivalve"
-73.7606968460101,-41.8723709445948,"CHL","bivalve"
-73.9049952867591,-41.792934585064,"CHL","bivalve"
-72.2896487189331,-41.4272602660115,"CHL","bivalve"
-72.4511645180344,-41.6820205972107,"CHL","bivalve"
-72.3602388743241,-41.6287986200724,"CHL","bivalve"
-72.3562458638043,-41.6088291687579,"CHL","bivalve"
-72.384057879128,-41.67854307454,"CHL","bivalve"
-72.6918351248332,-41.620529743033,"CHL","bivalve"
-72.3862240189249,-41.682250329219,"CHL","bivalve"
-72.6763808305468,-41.7560070701954,"CHL","bivalve"
-72.3836351101128,-41.6580269610158,"CHL","bivalve"
-72.3120725741515,-41.4670306959413,"CHL","bivalve"
-72.3435069533179,-41.5596926711978,"CHL","bivalve"
-72.3123733253643,-41.472626136015,"CHL","bivalve"
-72.4589098707529,-41.6838040134165,"CHL","bivalve"
-72.3495223004876,-41.5795213737399,"CHL","bivalve"
-72.6810040800931,-41.7612406753675,"CHL","bivalve"
-72.729706489436,-41.7919709149947,"CHL","bivalve"
-72.3570958896659,-41.6636144933115,"CHL","bivalve"
-72.5656888516623,-41.7392569668073,"CHL","bivalve"
-72.3165584278227,-41.4461898516974,"CHL","bivalve"
-72.4148624362871,-41.6808386101916,"CHL","bivalve"
-72.325531265844,-41.6277444572978,"CHL","bivalve"
-72.5836075240806,-41.7391894142083,"CHL","bivalve"
-72.39010981483,-41.662909649714,"CHL","bivalve"
-72.4664713097806,-41.7192157468059,"CHL","bivalve"
-72.3406814135356,-41.6526918635369,"CHL","bivalve"
-72.673578225164,-41.7574547588582,"CHL","bivalve"
-72.392027066844,-41.6837036470749,"CHL","bivalve"
-72.4113875226964,-41.6749735888091,"CHL","bivalve"
-72.5909861280624,-41.7455975399023,"CHL","bivalve"
-72.5517811530332,-41.710851040435,"CHL","bivalve"
-72.2899951080759,-41.4271542407202,"CHL","bivalve"
-72.677044416426,-41.7243561175225,"CHL","bivalve"
-72.5160569188252,-41.7250166748756,"CHL","bivalve"
-72.291673844665,-41.407414546463,"CHL","bivalve"
-72.335779091016,-41.5290793320471,"CHL","bivalve"
-72.807469638801,-41.8607982406708,"CHL","bivalve"
-72.6871425924098,-41.7651192983038,"CHL","bivalve"
-72.7971738098454,-41.8409180458831,"CHL","bivalve"
-72.7392937328992,-41.7987124581223,"CHL","bivalve"
-72.8201460489905,-41.9588258711842,"CHL","bivalve"
-72.3145005946345,-41.5624977911698,"CHL","bivalve"
-72.3193741737829,-41.4512792977416,"CHL","bivalve"
-72.6833277706396,-41.6271903417618,"CHL","bivalve"
-72.4496024963655,-41.6751841062327,"CHL","bivalve"
-72.6556129693389,-41.6734481580161,"CHL","bivalve"
-72.710128427831,-41.5913675789598,"CHL","bivalve"
-72.6036183794377,-41.7103527138208,"CHL","bivalve"
-72.6722124078814,-41.6360936066457,"CHL","bivalve"
-72.7073687506781,-41.6080358909659,"CHL","bivalve"
-72.6522798719256,-41.6755226377674,"CHL","bivalve"
-72.3108160874303,-41.4711947228064,"CHL","bivalve"
-72.5891010013264,-41.713692776137,"CHL","bivalve"
-72.6361899714405,-41.7283724542226,"CHL","bivalve"
-72.3038676856952,-41.5327237845668,"CHL","bivalve"
-72.4319069670971,-41.6834250684849,"CHL","bivalve"
-72.2953541553164,-41.5150948634498,"CHL","bivalve"
-72.6680992980588,-41.6540719479015,"CHL","bivalve"
-72.2940491156113,-41.5098355399905,"CHL","bivalve"
-72.6486110272613,-41.6797669397915,"CHL","bivalve"
-72.3270561539522,-41.60931985384,"CHL","bivalve"
-72.3285349683521,-41.6151752139532,"CHL","bivalve"
-72.3527580594183,-41.5963877021369,"CHL","bivalve"
-72.48675185106,-41.7186419687329,"CHL","bivalve"
-72.4562804008665,-41.7185703755851,"CHL","bivalve"
-72.5857306160701,-41.7463084237086,"CHL","bivalve"
-72.4257368230562,-41.7079780534272,"CHL","bivalve"
-72.3251597155536,-41.4816112119231,"CHL","bivalve"
-72.3373382424716,-41.522565377901,"CHL","bivalve"
-72.3371479492385,-41.5191636936108,"CHL","bivalve"
-72.5794878523307,-41.7153356384122,"CHL","bivalve"
-72.4055295853314,-41.6654394705151,"CHL","bivalve"
-72.4260410079617,-41.6730915962015,"CHL","bivalve"
-72.4303472084426,-41.6756817376178,"CHL","bivalve"
-72.3462428940659,-41.5663422162127,"CHL","bivalve"
-72.3127114684844,-41.4702144403062,"CHL","bivalve"
-72.5470255293583,-41.7386563273133,"CHL","bivalve"
-72.5390655325704,-41.7341359749071,"CHL","bivalve"
-72.6425308844293,-41.6889333776723,"CHL","bivalve"
-73.7269846812632,-43.218387516802,"CHL","bivalve"
-73.7373253809497,-43.2127033362818,"CHL","bivalve"
-72.6792479370438,-41.623841914343,"CHL","bivalve"
-72.673366685563,-41.6491517147281,"CHL","bivalve"
-72.3205750907565,-41.4491207547146,"CHL","bivalve"
-72.3020206731579,-41.4502232672941,"CHL","bivalve"
-72.3041200378971,-41.452216674653,"CHL","bivalve"
-72.3068540610243,-41.4569973497806,"CHL","bivalve"
-72.3089357918525,-41.4609933139927,"CHL","bivalve"
-72.3061866576829,-41.4541994444232,"CHL","bivalve"
-72.3076368473465,-41.4589218982913,"CHL","bivalve"
-72.320707531007,-41.5798027910262,"CHL","bivalve"
-72.3365016672318,-41.515970296761,"CHL","bivalve"
-72.4477321109124,-41.6772947755386,"CHL","bivalve"
-72.5992770086079,-41.7364927728313,"CHL","bivalve"
-72.7478307496407,-43.0353930147376,"CHL","bivalve"
-73.5789387836877,-43.1811774766139,"CHL","bivalve"
-73.6813508032433,-43.2478266864278,"CHL","bivalve"
-72.5969023853742,-41.7376297687582,"CHL","bivalve"
-72.6191481948673,-41.7318212812542,"CHL","bivalve"
-72.6031107378685,-41.7340722197906,"CHL","bivalve"
-72.6119327042894,-41.7327992567937,"CHL","bivalve"
-73.8110472332774,-43.309469433905,"CHL","bivalve"
-73.7307655906879,-43.1894907191394,"CHL","bivalve"
-73.7372040316788,-43.1707198620374,"CHL","bivalve"
-73.7294736268587,-43.3191347500112,"CHL","bivalve"
-73.6669976386614,-43.1900375382784,"CHL","bivalve"
-73.7267874690557,-43.1752486028392,"CHL","bivalve"
-73.7381999968719,-43.1954291710189,"CHL","bivalve"
-73.6940666684358,-43.1836222296861,"CHL","bivalve"
-73.7343091553175,-43.192514307932,"CHL","bivalve"
-73.7135941481142,-43.1746741822313,"CHL","bivalve"
-73.7117139616067,-43.2252972110994,"CHL","bivalve"
-73.7348805597804,-43.1743597121309,"CHL","bivalve"
-73.7154125403577,-43.2348680396981,"CHL","bivalve"
-73.7093154103757,-43.2301606977804,"CHL","bivalve"
-73.5799110987922,-43.1753333120993,"CHL","bivalve"
-73.7374391938851,-43.168667484445,"CHL","bivalve"
-73.7366624046478,-43.1721299308663,"CHL","bivalve"
-73.7203448209681,-43.2232555104589,"CHL","bivalve"
-73.5883032646185,-42.7403515885274,"CHL","bivalve"
-73.5869519698849,-43.1739164277339,"CHL","bivalve"
-73.5872280972258,-43.1706626352357,"CHL","bivalve"
-73.7007288380269,-43.1813481936171,"CHL","bivalve"
-73.7082186989046,-43.2332770929883,"CHL","bivalve"
-73.7311451485499,-43.1700712589098,"CHL","bivalve"
-73.5910538455945,-43.1935667458871,"CHL","bivalve"
-73.5911566671198,-43.1890970061147,"CHL","bivalve"
-73.5912582003892,-43.184682787883,"CHL","bivalve"
-73.5786769623648,-43.1874582845618,"CHL","bivalve"
-73.7261912766498,-43.1719017157595,"CHL","bivalve"
-73.5439032196191,-43.1669198017858,"CHL","bivalve"
-73.5821824179492,-43.1884332386383,"CHL","bivalve"
-73.5781139608717,-43.1966551635084,"CHL","bivalve"
-73.7368581691293,-43.1854504692414,"CHL","bivalve"
-73.5786444084604,-43.1930444375638,"CHL","bivalve"
-73.6921778413312,-43.239905513176,"CHL","bivalve"
-73.6877838645584,-43.1511207580232,"CHL","bivalve"
-73.7017292928645,-43.1522816554921,"CHL","bivalve"
-73.5229484986987,-42.8823445720664,"CHL","bivalve"
-73.5356944424534,-43.1555555570101,"CHL","bivalve"
-73.5343180290036,-42.989948613269,"CHL","bivalve"
-73.4502362931873,-43.0674411839465,"CHL","bivalve"
-73.659438455334,-43.1483255026385,"CHL","bivalve"
-73.5389459561201,-42.9570789281433,"CHL","bivalve"
-73.6021538404393,-42.7447381299372,"CHL","bivalve"
-73.5843666794854,-42.7551340689593,"CHL","bivalve"
-73.578854341436,-42.8883292856159,"CHL","bivalve"
-73.5991923930691,-42.8584407540032,"CHL","bivalve"
-73.5837711721647,-42.9257193661335,"CHL","bivalve"
-73.6461335257528,-43.1469973746934,"CHL","bivalve"
-73.5824873808264,-42.8911063050888,"CHL","bivalve"
-73.5641637251233,-43.0560107723594,"CHL","bivalve"
-73.6939106554569,-43.1517605425212,"CHL","bivalve"
-73.5246874993583,-43.0329791538863,"CHL","bivalve"
-73.5232211864099,-43.0714548494502,"CHL","bivalve"
-73.5418476382408,-43.1556829145818,"CHL","bivalve"
-73.6088293850066,-43.1629566839824,"CHL","bivalve"
-73.6100142614578,-43.1571170126482,"CHL","bivalve"
-73.5130770642685,-43.1529179854838,"CHL","bivalve"
-73.7521571246472,-43.1455324781447,"CHL","bivalve"
-73.7073471213569,-43.1513850267221,"CHL","bivalve"
-73.7397979275147,-43.1297934328789,"CHL","bivalve"
-72.9749159675597,-42.7204704423093,"CHL","bivalve"
-72.9767435329389,-42.7902144662668,"CHL","bivalve"
-73.338422694059,-42.1697226786816,"CHL","bivalve"
-73.425696168585,-42.1688259235704,"CHL","bivalve"
-73.5439615907126,-41.9360557040449,"CHL","bivalve"
-73.3557540919578,-42.2041101295026,"CHL","bivalve"
-73.5860672306666,-43.1617434924746,"CHL","bivalve"
-73.7269731101085,-43.1542068756458,"CHL","bivalve"
-73.5336373496659,-43.1468256639161,"CHL","bivalve"
-73.5333248677715,-43.1412640152144,"CHL","bivalve"
-73.7366222927298,-43.1331103562924,"CHL","bivalve"
-73.5881582654351,-42.9240340117209,"CHL","bivalve"
-73.6362319572569,-42.9077135361706,"CHL","bivalve"
-73.6460014235599,-42.6974370458042,"CHL","bivalve"
-73.6089853382469,-42.74482590696,"CHL","bivalve"
-73.5965622582043,-42.7487164821658,"CHL","bivalve"
-72.7954006093596,-42.3463790237993,"CHL","bivalve"
-72.7755459654615,-42.3667698692502,"CHL","bivalve"
-72.7870378560406,-42.3643843812371,"CHL","bivalve"
